order_id,supplier,region,product_category,carrier,order_date,promised_date,actual_delivery_date,units,defect_flag
ORD-102111,SUP-018,Southwest,Perishables,CarrierB,2024-05-13,2024-05-20,2024-05-20,10,0
ORD-104449,SUP-015,Southwest,Office Supplies,CarrierC,23-Jan-2024,2024-01-30,2024-01-30,446,0
ORD-103830,SUP-001,Midwest,Apparel,CarrierC,10-Dec-2024,2024-12-20,2024-12-20,496,0
ORD-101307,SUP-016,West,Perishables,CarrierC,2024/03/14,2024-03-24,2024-03-24,46,0
ORD-101440,SUP-013,Southeast,Industrial Parts,CarrierC,2024-10-15,2024-10-22,2024-10-22,189,0
ORD-100425,SUP-013,Southwest,Perishables,CarrierB,2024-10-22,2024-10-25,2024-10-28,471,0
ORD-100697,SUP-014,Northeast,Office Supplies,CarrierD,15-Oct-2024,2024-10-25,2024-10-25,172,0
ORD-104733,SUP-008,Midwest,Industrial Parts,CarrierB,07/31/2024,2024-08-03,2024-08-03,199,0
ORD-101265,SUP-005,Southwest,Industrial Parts,CarrierC,31-Jan-2024,2024-02-02,2024-02-02,398,0
ORD-101623,SUP-013,West,Electronics,CarrierB,04/21/2024,2024-04-24,2024-04-24,265,0
ORD-104006,SUP-004,Northeast,Apparel,CarrierC,09/04/2024,2024-09-07,2024-09-07,366,0
ORD-103579,SUP-008,Southwest,Home Goods,CarrierD,2024/01/17,2024-01-22,2024-01-22,493,0
ORD-101593,SUP-014,Southwest,Perishables,CarrierC,2024-02-08,2024-02-18,2024-02-25,368,0
ORD-105793,SUP-016,West,Apparel,CarrierC,2024-10-18,2024-10-28,2024-10-28,395,0
ORD-102301,SUP-018,Southeast,Office Supplies,CarrierB,21-Mar-2024,2024-03-31,2024-03-31,334,0
ORD-100492,SUP-010,Southwest,Apparel,CarrierD,2024-04-28,2024-04-30,,208,0
ORD-100961,SUP-015,Southeast,Office Supplies,CarrierA,03/17/2024,2024-03-19,2024-03-18,172,0
ORD-101860,SUP-001,Midwest,Office Supplies,CarrierC,04/11/2024,2024-04-18,2024-04-18,334,0
ORD-105937,SUP-016,Southwest,Industrial Parts,CarrierB,2024-03-14,2024-03-21,2024-03-21,283,0
ORD-105416,SUP-002,Northeast,Home Goods,CarrierD,17-Sep-2024,2024-09-22,2024-09-23,19,0
ORD-103035,SUP-006,Southwest,Apparel,CarrierD,11-Feb-2024,2024-02-14,2024-02-13,461,0
ORD-104781,SUP-015,Midwest,Office Supplies,CarrierD,2024/04/12,2024-04-17,2024-04-17,18,0
ORD-100978,SUP-001,Southeast,Apparel,CarrierA,30-Apr-2024,2024-05-02,2024-05-11,215,0
ORD-105603,SUP-015,Midwest,Industrial Parts,CarrierB,2024-12-24,2025-01-03,2025-01-03,443,0
ORD-100229,SUP-011,Northeast,Apparel,CarrierD,2024-03-15,2024-03-22,2024-03-22,107,0
ORD-100819,SUP-015,Southeast,Industrial Parts,CarrierD,05-Jul-2024,2024-07-12,2024-07-12,307,0
ORD-102866,SUP-010,Southwest,Perishables,CarrierC,21-May-2024,2024-05-26,2024-05-26,181,0
ORD-101826,SUP-014,West,Electronics,CarrierB,10/09/2024,2024-10-16,2024-10-16,196,0
ORD-104198,SUP-015,Southwest,Industrial Parts,CarrierA,14-Nov-2024,2024-11-24,2024-12-01,50,0
ORD-105931,SUP-017,Southwest,Office Supplies,CarrierA,10/15/2024,2024-10-25,2024-10-25,182,0
ORD-104698,SUP-016,Southeast,Home Goods,CarrierA,2024/02/28,2024-03-02,2024-03-02,24,0
ORD-101467,SUP-012,,Apparel,CarrierD,2024-11-11,2024-11-13,2024-11-13,115,0
ORD-105140,SUP-016,West,Industrial Parts,CarrierA,2024/04/16,2024-04-19,2024-04-19,282,0
ORD-100621,SUP-015,West,Perishables,CarrierA,2024-03-11,2024-03-18,2024-03-21,40,0
ORD-104502,SUP-011,Southeast,Electronics,CarrierB,2024/04/28,2024-05-05,2024-05-05,261,0
ORD-104654,SUP-015,Southeast,Industrial Parts,CarrierC,10/21/2024,2024-10-23,2024-11-01,99,0
ORD-103722,SUP-007,Southwest,Apparel,CarrierA,2024/05/21,2024-05-24,2024-05-23,195,0
ORD-103048,SUP-010,Southeast,Industrial Parts,CarrierA,2024/08/28,2024-08-30,2024-08-30,252,1
ORD-101778,SUP-012,Midwest,Perishables,CarrierB,2024-07-07,2024-07-09,2024-07-15,288,0
ORD-105534,SUP-003,Southeast,Industrial Parts,CarrierD,10/25/2024,2024-10-28,,108,0
ORD-100336,SUP-009,West,Apparel,CarrierD,2024/05/10,2024-05-17,2024-05-17,170,0
ORD-102642,SUP-003,Southeast,Electronics,CarrierB,10-Nov-2024,2024-11-13,2024-11-16,260,0
ORD-103165,SUP-019,Southeast,Apparel,CarrierA,16-Dec-2024,2024-12-26,2024-12-26,401,0
ORD-101083,SUP-019,West,Perishables,CarrierD,07/22/2024,2024-07-24,2024-07-25,133,0
ORD-103400,SUP-007,Midwest,Office Supplies,CarrierB,2024/01/17,2024-01-19,2024-01-19,219,0
ORD-102607,SUP-013,West,Home Goods,CarrierC,04/28/2024,2024-04-30,2024-04-30,129,1
ORD-105345,SUP-007,Midwest,Office Supplies,CarrierC,09/22/2024,2024-09-29,2024-09-29,13,0
ORD-103569,SUP-020,West,Electronics,CarrierC,2024/10/24,2024-10-29,2024-10-28,382,0
ORD-100390,SUP-001,Southeast,Perishables,CarrierD,2024-12-10,2024-12-12,2024-12-23,344,0
ORD-100737,SUP-006,West,Apparel,CarrierC,2024/01/20,2024-01-23,2024-01-23,302,0
ORD-100113,SUP-008,Northeast,Apparel,CarrierA,08/24/2024,2024-08-29,2024-08-29,288,0
ORD-101068,SUP-014,Southwest,Office Supplies,CarrierB,10/07/2024,2024-10-10,2024-10-13,289,0
ORD-103923,SUP-008,West,Industrial Parts,CarrierA,2024-01-22,2024-02-01,2024-02-01,281,0
ORD-100937,SUP-014,Southwest,Perishables,CarrierD,09/25/2024,2024-09-30,2024-09-30,372,0
ORD-102299,SUP-004,Southeast,Industrial Parts,CarrierA,10-Apr-2024,2024-04-17,2024-04-23,488,1
ORD-101873,SUP-010,Southeast,Apparel,CarrierB,07-Sep-2024,2024-09-10,2024-09-10,226,0
ORD-105607,SUP-006,Southwest,Industrial Parts,CarrierA,12/24/2024,2024-12-31,2025-01-02,413,0
ORD-103695,SUP-016,Southeast,Home Goods,CarrierB,2024/06/16,2024-06-21,2024-06-21,396,0
ORD-101015,SUP-001,West,Industrial Parts,CarrierC,05/24/2024,2024-05-27,2024-05-29,72,0
ORD-102883,SUP-004,West,Perishables,CarrierA,09/10/2024,2024-09-15,2024-09-15,122,0
ORD-103291,SUP-009,Southeast,Perishables,CarrierC,2024/09/30,2024-10-03,2024-10-03,57,0
ORD-100257,SUP-013,Southeast,Home Goods,CarrierA,11/15/2024,2024-11-20,2024-11-20,46,0
ORD-102238,SUP-015,Midwest,Perishables,CarrierC,01/22/2024,2024-01-24,2024-01-30,356,0
ORD-101339,SUP-002,Southwest,Electronics,CarrierC,20-Jun-2024,2024-06-25,2024-06-27,286,0
ORD-101152,SUP-014,Southeast,Electronics,CarrierB,2024/08/02,2024-08-09,2024-08-09,82,0
ORD-105368,SUP-004,Northeast,Perishables,CarrierA,12/03/2024,2024-12-13,2024-12-19,464,0
ORD-102264,SUP-020,West,Industrial Parts,CarrierB,2024/06/24,2024-07-01,2024-06-30,304,0
ORD-100992,SUP-010,Southwest,Electronics,CarrierD,2024-03-28,2024-04-07,2024-04-06,316,0
ORD-104072,SUP-005,West,Home Goods,CarrierD,2024/02/14,2024-02-24,2024-02-24,116,0
ORD-101846,SUP-015,West,Electronics,CarrierA,2024/11/21,2024-12-01,2024-12-14,159,0
ORD-102558,SUP-008,West,Perishables,CarrierD,22-Aug-2024,2024-08-24,2024-08-24,60,0
ORD-101009,SUP-007,Northeast,Office Supplies,CarrierD,16-Mar-2024,2024-03-26,2024-03-30,398,0
ORD-101972,SUP-017,Northeast,Office Supplies,CarrierA,12/11/2024,2024-12-14,2024-12-18,92,0
ORD-104126,SUP-006,Midwest,Office Supplies,CarrierC,01/11/2024,2024-01-21,2024-01-20,327,1
ORD-100526,SUP-010,West,Home Goods,CarrierB,2024/07/17,2024-07-20,2024-07-22,463,0
ORD-103664,SUP-004,Southwest,Electronics,CarrierD,2024-06-29,2024-07-02,2024-07-02,373,0
ORD-103564,SUP-018,West,Apparel,CarrierD,12-Feb-2024,2024-02-19,2024-02-24,234,0
ORD-104295,SUP-008,Northeast,Electronics,CarrierD,2024/03/06,2024-03-16,2024-03-16,14,0
ORD-105109,SUP-001,Southwest,Home Goods,CarrierC,2024/10/20,2024-10-25,2024-11-09,422,0
ORD-100132,SUP-018,Southwest,Apparel,CarrierB,2024-10-03,2024-10-10,2024-10-14,113,0
ORD-102462,SUP-011,Midwest,Perishables,CarrierD,2024-04-22,2024-04-27,2024-04-26,475,0
ORD-100035,SUP-007,West,Industrial Parts,CarrierA,2024-09-05,2024-09-07,2024-09-07,62,0
ORD-100441,SUP-015,Southwest,Electronics,CarrierA,2024/02/10,2024-02-12,2024-02-20,107,0
ORD-100064,SUP-011,West,Electronics,CarrierB,11/12/2024,2024-11-14,2024-11-13,127,0
ORD-102029,SUP-012,Midwest,Electronics,CarrierB,12/30/2024,2025-01-06,2025-01-05,162,0
ORD-101668,SUP-016,Northeast,Electronics,CarrierA,2024/07/22,2024-07-27,2024-07-27,196,0
ORD-105323,SUP-013,Midwest,Home Goods,CarrierD,2024/07/08,2024-07-10,2024-07-10,265,0
ORD-101282,SUP-014,Midwest,Office Supplies,CarrierB,05/09/2024,2024-05-19,2024-05-19,46,0
ORD-103584,SUP-020,Midwest,Apparel,CarrierD,2024-04-14,2024-04-16,2024-04-16,400,1
ORD-102175,SUP-017,Southwest,Apparel,CarrierB,22-Oct-2024,2024-11-01,2024-11-05,180,0
ORD-100638,SUP-008,Northeast,Industrial Parts,CarrierA,12-Apr-2024,2024-04-22,2024-04-22,69,1
ORD-105713,SUP-009,West,Home Goods,CarrierB,12/02/2024,2024-12-09,2024-12-08,273,0
ORD-101224,SUP-007,Midwest,Electronics,CarrierB,2024-08-02,2024-08-04,2024-08-03,142,0
ORD-104392,SUP-015,Southeast,Home Goods,CarrierD,17-Apr-2024,2024-04-24,2024-04-28,368,0
ORD-105647,SUP-007,Northeast,Home Goods,CarrierB,2024-11-04,2024-11-07,2024-11-06,440,0
ORD-103489,SUP-008,Midwest,Electronics,CarrierB,2024/05/19,2024-05-29,2024-05-29,345,0
ORD-101218,SUP-001,Southeast,Industrial Parts,CarrierC,2024-11-22,2024-11-24,2024-11-24,189,0
ORD-101598,SUP-008,Southeast,Apparel,CarrierA,26-Aug-2024,2024-09-02,2024-09-02,107,0
ORD-102725,SUP-004,Midwest,Perishables,CarrierA,2024-11-24,2024-12-01,2024-12-04,59,0
ORD-102836,SUP-018,Midwest,Industrial Parts,CarrierA,2024-11-16,2024-11-21,2024-11-21,166,0
ORD-105042,SUP-020,West,Industrial Parts,CarrierA,2024/12/14,2024-12-24,2024-12-29,433,0
ORD-104777,SUP-010,Southeast,Apparel,CarrierA,2024-07-24,2024-08-03,2024-08-03,174,0
ORD-100767,SUP-007,Southwest,Home Goods,CarrierC,2024/10/10,2024-10-13,2024-10-13,333,0
ORD-102572,SUP-020,Southwest,Home Goods,CarrierA,2024/12/18,2024-12-23,2024-12-23,327,0
ORD-105102,SUP-018,West,Home Goods,CarrierB,06/04/2024,2024-06-09,2024-06-12,350,0
ORD-101294,SUP-010,Northeast,Office Supplies,CarrierC,2024/06/17,2024-06-19,2024-06-19,199,0
ORD-100135,SUP-018,Southwest,Home Goods,CarrierD,2024/09/15,2024-09-17,2024-09-17,120,0
ORD-105740,SUP-009,Southwest,Electronics,CarrierC,2024/10/13,2024-10-16,2024-10-16,300,0
ORD-104370,SUP-010,Southeast,Apparel,CarrierB,2024-01-23,2024-01-26,2024-01-26,253,0
ORD-101108,SUP-013,Southwest,Home Goods,CarrierA,2024/12/06,2024-12-16,2024-12-15,201,0
ORD-101659,SUP-016,Southeast,Home Goods,CarrierB,2024/03/21,2024-03-26,2024-03-26,15,0
ORD-101744,SUP-020,Southeast,Office Supplies,CarrierD,2024/03/07,2024-03-12,2024-03-12,10,0
ORD-101278,SUP-005,Southwest,Office Supplies,CarrierD,2024-08-11,2024-08-18,2024-08-18,259,0
ORD-103157,SUP-004,Southwest,Office Supplies,CarrierB,01/27/2024,2024-01-29,2024-01-31,18,0
ORD-104518,SUP-009,West,Home Goods,CarrierB,2024-12-21,2024-12-31,2024-12-31,325,0
ORD-102959,SUP-012,Northeast,Apparel,CarrierC,06/08/2024,2024-06-11,2024-06-11,497,0
ORD-104338,SUP-004,West,Electronics,CarrierD,14-Nov-2024,2024-11-21,2024-11-22,374,0
ORD-103546,SUP-016,West,Perishables,CarrierD,2024-11-12,2024-11-14,2024-11-13,139,0
ORD-105156,SUP-012,Midwest,,CarrierC,08/18/2024,2024-08-23,2024-08-22,170,0
ORD-104057,SUP-020,Southeast,Industrial Parts,CarrierC,06/01/2024,2024-06-11,2024-06-11,372,0
ORD-102952,SUP-003,Southeast,Industrial Parts,CarrierB,2024/05/27,2024-05-30,2024-05-30,317,0
ORD-100129,SUP-013,West,Home Goods,CarrierB,2024-07-27,2024-07-30,2024-07-30,262,0
ORD-102700,SUP-008,West,Home Goods,CarrierA,13-Mar-2024,2024-03-23,2024-03-22,128,0
ORD-103457,SUP-011,Midwest,Electronics,CarrierC,2024/07/28,2024-08-04,2024-08-04,412,0
ORD-102255,SUP-013,Southwest,Perishables,CarrierA,2024-06-17,2024-06-20,2024-06-19,490,0
ORD-100027,SUP-003,Southwest,Apparel,CarrierD,2024/02/27,2024-02-29,2024-03-06,94,0
ORD-104113,SUP-008,Southeast,Apparel,CarrierB,2024-02-19,2024-02-26,2024-02-26,164,0
ORD-105910,SUP-018,Northeast,Office Supplies,CarrierB,2024-08-02,2024-08-12,2024-08-12,392,0
ORD-104904,SUP-014,Northeast,Home Goods,CarrierB,2024/08/24,2024-08-29,2024-09-01,51,0
ORD-103851,SUP-008,Northeast,Industrial Parts,CarrierD,01-Mar-2024,2024-03-08,2024-03-08,67,0
ORD-100452,SUP-020,Northeast,Industrial Parts,CarrierB,2024/03/04,2024-03-14,2024-03-14,250,0
ORD-101234,SUP-017,Northeast,Electronics,CarrierC,21-Jul-2024,2024-07-24,2024-07-23,248,0
ORD-105476,SUP-016,Northeast,Apparel,CarrierD,2024-01-10,2024-01-20,2024-01-20,451,0
ORD-101719,SUP-017,Northeast,Apparel,CarrierB,2024-02-13,2024-02-20,2024-02-19,282,0
ORD-105800,SUP-012,Midwest,Industrial Parts,CarrierA,29-Mar-2024,2024-04-08,2024-04-07,269,0
ORD-105808,SUP-019,Northeast,Apparel,CarrierC,17-Apr-2024,2024-04-22,2024-04-22,446,0
ORD-104043,SUP-015,Southeast,Home Goods,CarrierA,08/20/2024,2024-08-25,2024-08-25,252,0
ORD-104573,SUP-020,West,Office Supplies,CarrierB,2024/10/29,2024-11-08,,434,0
ORD-102222,SUP-018,Southeast,,CarrierD,07/23/2024,2024-07-28,2024-08-03,386,0
ORD-100459,SUP-015,Northeast,Electronics,CarrierA,2024/07/29,2024-08-01,2024-08-01,99,0
ORD-103558,SUP-016,Midwest,Industrial Parts,CarrierB,07/12/2024,2024-07-14,2024-07-14,188,0
ORD-102391,SUP-007,Midwest,Home Goods,CarrierC,2024/06/04,2024-06-06,2024-06-06,354,0
ORD-102009,SUP-003,Northeast,Apparel,CarrierA,05-Mar-2024,2024-03-15,2024-03-16,59,0
ORD-105529,SUP-015,Southwest,Apparel,CarrierA,17-Nov-2024,2024-11-19,2024-11-19,496,0
ORD-102466,SUP-010,Southeast,Perishables,CarrierA,2024-04-16,2024-04-26,2024-04-26,377,1
ORD-101804,SUP-011,Southeast,Home Goods,CarrierC,2024/07/25,2024-07-30,2024-07-30,263,0
ORD-100202,SUP-004,Southwest,Office Supplies,CarrierC,2024/09/21,2024-10-01,2024-10-01,483,0
ORD-105381,SUP-015,Northeast,Perishables,CarrierD,02/11/2024,2024-02-18,2024-02-20,421,0
ORD-103651,SUP-015,Northeast,Office Supplies,CarrierC,2024/09/05,2024-09-07,2024-09-14,6,0
ORD-100964,SUP-012,West,Perishables,CarrierB,12-Jan-2024,2024-01-15,2024-01-15,115,0
ORD-100124,SUP-009,Northeast,Apparel,CarrierC,10/28/2024,2024-11-07,2024-11-09,99,0
ORD-103025,SUP-016,Northeast,,CarrierD,2024/01/23,2024-01-25,2024-01-25,33,0
ORD-105766,SUP-017,Midwest,Home Goods,CarrierD,22-Jun-2024,2024-06-24,2024-06-23,374,0
ORD-101965,SUP-010,Midwest,Electronics,CarrierC,22-Jun-2024,2024-06-27,2024-06-27,253,0
ORD-102972,SUP-007,Midwest,Electronics,CarrierA,2024/10/03,2024-10-08,2024-10-08,464,0
ORD-102960,SUP-010,Midwest,Office Supplies,CarrierB,2024-08-28,2024-09-04,2024-09-04,170,0
ORD-104921,SUP-013,Northeast,Home Goods,CarrierB,2024-04-22,2024-04-27,2024-04-26,330,0
ORD-102996,SUP-013,West,Home Goods,CarrierD,2024/11/16,2024-11-26,2024-11-27,44,0
ORD-100647,SUP-005,Southwest,Industrial Parts,CarrierD,01/22/2024,2024-01-29,2024-01-29,426,0
ORD-104886,SUP-003,Southeast,Perishables,CarrierD,09/21/2024,2024-09-26,2024-10-03,70,0
ORD-103323,SUP-002,West,Office Supplies,CarrierD,2024/04/26,2024-04-29,2024-05-02,332,0
ORD-101757,SUP-013,Southwest,Office Supplies,CarrierB,2024-05-07,2024-05-17,2024-05-17,359,0
ORD-101588,SUP-012,Northeast,Electronics,CarrierB,2024/02/24,2024-03-05,2024-03-05,67,0
ORD-100935,SUP-019,Northeast,Office Supplies,CarrierD,2024/11/25,2024-11-30,2024-11-30,264,0
ORD-101450,SUP-007,West,Office Supplies,CarrierC,2024-03-08,2024-03-15,2024-03-15,366,0
ORD-100523,SUP-020,West,Industrial Parts,CarrierB,02/16/2024,2024-02-21,2024-02-21,417,0
ORD-101353,SUP-009,West,,CarrierC,05/14/2024,2024-05-17,2024-05-29,463,0
ORD-103138,SUP-003,Southwest,Office Supplies,CarrierA,2024/05/23,2024-05-28,2024-05-27,298,0
ORD-101188,SUP-013,Northeast,Office Supplies,CarrierD,2024-07-28,2024-07-30,2024-07-30,164,0
ORD-105559,SUP-009,West,Electronics,CarrierD,11-Mar-2024,2024-03-21,2024-03-21,214,0
ORD-103440,SUP-018,,Office Supplies,CarrierD,25-Dec-2024,2025-01-01,2025-01-06,197,0
ORD-105312,SUP-006,Southeast,Industrial Parts,CarrierD,2024-02-25,2024-02-27,2024-02-26,428,0
ORD-100877,SUP-007,Southeast,Electronics,CarrierD,2024-04-27,2024-04-29,2024-04-29,395,0
ORD-103294,SUP-009,Midwest,Home Goods,CarrierD,09-Mar-2024,2024-03-11,2024-03-10,17,0
ORD-102022,SUP-004,Midwest,Office Supplies,CarrierB,02-May-2024,2024-05-12,2024-05-11,180,0
ORD-105408,SUP-010,Southeast,Home Goods,CarrierD,2024-11-25,2024-11-28,2024-11-28,206,0
ORD-100066,SUP-007,Midwest,Office Supplies,CarrierC,07/13/2024,2024-07-23,2024-07-23,15,0
ORD-103694,SUP-008,West,Electronics,CarrierA,16-Dec-2024,2024-12-18,2024-12-17,457,0
ORD-101481,SUP-001,Southwest,Perishables,CarrierB,2024/07/08,2024-07-18,2024-07-19,29,0
ORD-105432,SUP-008,Midwest,Office Supplies,CarrierD,2024-11-15,2024-11-20,2024-11-20,402,0
ORD-103892,SUP-020,Midwest,Perishables,CarrierD,2024/11/14,2024-11-19,2024-11-19,320,0
ORD-103429,SUP-002,Midwest,Industrial Parts,CarrierD,07/09/2024,2024-07-11,2024-07-13,202,0
ORD-104984,SUP-019,West,Apparel,CarrierA,2024-12-26,2024-12-29,2025-01-05,61,0
ORD-101944,SUP-007,West,Office Supplies,CarrierA,2024-07-13,2024-07-18,2024-07-27,279,0
ORD-104522,SUP-005,West,Industrial Parts,CarrierC,2024-11-23,2024-11-28,2024-11-28,330,0
ORD-103931,SUP-019,Midwest,Apparel,CarrierB,10-Feb-2024,2024-02-15,2024-02-15,106,0
ORD-103542,SUP-015,Southeast,Office Supplies,CarrierC,04/26/2024,2024-05-01,2024-05-01,1,0
ORD-104489,SUP-016,Midwest,Industrial Parts,CarrierC,2024-11-11,2024-11-16,2024-11-16,338,0
ORD-100782,SUP-008,Midwest,Home Goods,CarrierB,05/11/2024,2024-05-16,2024-05-15,402,0
ORD-102163,SUP-007,Southwest,Electronics,CarrierD,04/08/2024,2024-04-15,2024-04-14,462,0
ORD-104120,SUP-002,Southeast,Office Supplies,CarrierD,2024-02-15,2024-02-20,2024-02-20,234,0
ORD-100226,SUP-002,Southeast,Home Goods,CarrierC,09-Jan-2024,2024-01-14,2024-01-22,192,0
ORD-100760,SUP-003,Southeast,Perishables,CarrierB,2024/11/12,2024-11-14,2024-11-22,176,1
ORD-105093,SUP-010,Midwest,Perishables,CarrierB,01-Aug-2024,2024-08-11,2024-08-10,131,0
ORD-100514,SUP-013,Northeast,Home Goods,CarrierB,2024-05-21,2024-05-31,2024-05-30,320,0
ORD-101605,SUP-011,Midwest,Electronics,CarrierB,01/27/2024,2024-02-03,2024-02-03,244,0
ORD-102891,SUP-007,Midwest,,CarrierD,09/15/2024,2024-09-25,2024-09-24,179,0
ORD-103930,SUP-007,Northeast,Home Goods,CarrierC,2024-07-26,2024-07-28,2024-07-28,17,0
ORD-104563,SUP-005,Northeast,Perishables,CarrierD,2024/07/26,2024-08-02,2024-08-01,466,0
ORD-100908,SUP-007,Northeast,Perishables,CarrierA,2024/03/18,2024-03-25,2024-03-25,197,0
ORD-100193,SUP-004,Southeast,Office Supplies,CarrierC,13-Oct-2024,2024-10-20,2024-10-20,49,0
ORD-100742,SUP-018,Midwest,Apparel,CarrierC,2024-06-19,2024-06-22,2024-06-24,439,0
ORD-100612,SUP-012,Southeast,Office Supplies,CarrierB,2024/01/19,2024-01-24,2024-01-23,120,0
ORD-104441,SUP-002,Southwest,Office Supplies,CarrierC,09-Oct-2024,2024-10-19,2024-10-21,488,0
ORD-101870,SUP-008,Southeast,Apparel,CarrierC,2024-04-14,2024-04-19,2024-04-18,387,0
ORD-104719,SUP-007,Southeast,Industrial Parts,CarrierB,03-Jul-2024,2024-07-13,2024-07-13,86,0
ORD-103638,SUP-002,Southwest,Perishables,CarrierA,29-Apr-2024,2024-05-01,2024-05-03,240,0
ORD-100401,SUP-006,West,Apparel,CarrierA,04/04/2024,2024-04-09,2024-04-09,485,0
ORD-103540,SUP-002,West,Apparel,CarrierB,07/28/2024,2024-08-02,2024-08-06,325,0
ORD-100849,SUP-013,Southwest,Home Goods,CarrierC,11/22/2024,2024-11-24,2024-11-24,51,0
ORD-104371,SUP-008,Southwest,Office Supplies,CarrierD,2024-08-10,2024-08-12,2024-08-15,433,0
ORD-101728,SUP-018,Midwest,Industrial Parts,CarrierB,11/17/2024,2024-11-22,2024-11-22,3,0
ORD-100374,SUP-009,Southeast,Apparel,CarrierD,2024/03/15,2024-03-17,2024-03-17,47,0
ORD-104762,SUP-012,West,Electronics,CarrierC,2024/08/10,2024-08-13,2024-08-20,89,0
ORD-102935,SUP-020,Midwest,Office Supplies,CarrierC,03/22/2024,2024-03-29,2024-03-29,413,0
ORD-101007,SUP-015,West,Industrial Parts,CarrierA,2024-03-14,2024-03-19,2024-03-24,141,0
ORD-105825,SUP-008,Southwest,Apparel,CarrierD,2024/05/05,2024-05-10,2024-05-10,98,0
ORD-105676,SUP-013,Midwest,Home Goods,CarrierB,2024-04-01,2024-04-11,2024-04-10,7,0
ORD-100409,SUP-006,Midwest,Industrial Parts,CarrierD,2024/04/29,2024-05-04,2024-05-04,347,1
ORD-100578,SUP-016,,Apparel,CarrierA,04/24/2024,2024-04-26,2024-04-25,56,0
ORD-100692,SUP-007,West,Office Supplies,CarrierB,2024-06-15,2024-06-22,2024-06-22,49,0
ORD-101611,SUP-004,Southeast,Industrial Parts,CarrierC,12/08/2024,2024-12-18,2024-12-23,438,0
ORD-102734,SUP-020,,Industrial Parts,CarrierB,2024/11/10,2024-11-17,2024-11-17,183,0
ORD-100655,SUP-017,Southwest,Office Supplies,CarrierA,2024/09/18,2024-09-25,2024-09-28,498,1
ORD-104301,SUP-004,Southeast,Electronics,CarrierD,2024/01/30,2024-02-02,,189,0
ORD-103839,SUP-004,Northeast,Home Goods,CarrierC,2024/12/10,2024-12-13,2024-12-13,73,0
ORD-104639,SUP-013,Southeast,Apparel,CarrierC,2024/04/22,2024-04-29,2024-04-29,288,0
ORD-104579,SUP-016,Southeast,Industrial Parts,CarrierB,2024/06/21,2024-06-24,2024-06-29,280,0
ORD-103133,SUP-007,Southwest,Electronics,CarrierC,12-Mar-2024,2024-03-17,2024-03-17,193,0
ORD-100590,SUP-001,Midwest,Apparel,CarrierA,2024-08-10,2024-08-15,2024-08-20,366,0
ORD-102906,SUP-008,Midwest,Office Supplies,CarrierC,2024-09-06,2024-09-08,2024-09-08,483,0
ORD-101575,SUP-005,Southwest,Apparel,CarrierD,2024/04/14,2024-04-21,2024-04-20,102,1
ORD-103129,SUP-011,Southwest,Perishables,CarrierC,01/19/2024,2024-01-22,2024-01-22,377,0
ORD-105257,SUP-006,Northeast,Home Goods,CarrierD,01/31/2024,2024-02-02,2024-02-02,476,0
ORD-102396,SUP-017,Southwest,Office Supplies,CarrierB,2024-01-02,2024-01-05,2024-01-05,165,0
ORD-103124,SUP-020,Southwest,Apparel,CarrierD,2024-06-14,2024-06-17,2024-06-16,382,0
ORD-102660,SUP-020,Southwest,Office Supplies,CarrierA,2024/07/12,2024-07-22,2024-07-23,451,0
ORD-101871,SUP-003,Northeast,Apparel,CarrierC,2024-10-16,2024-10-23,2024-10-25,487,0
ORD-100743,SUP-018,Southeast,Home Goods,CarrierA,2024-12-11,2024-12-18,2024-12-18,440,0
ORD-105699,SUP-003,Northeast,Home Goods,CarrierD,2024-09-25,2024-10-05,2024-10-05,17,0
ORD-100182,SUP-005,Northeast,Home Goods,CarrierD,2024-11-10,2024-11-20,2024-11-19,419,0
ORD-104538,SUP-017,West,Home Goods,CarrierD,2024/08/29,2024-09-05,2024-09-05,395,0
ORD-102716,SUP-005,Midwest,Office Supplies,CarrierC,2024-05-14,2024-05-21,2024-05-21,443,0
ORD-101053,SUP-001,Southwest,Apparel,CarrierD,2024/10/15,2024-10-18,2024-10-22,67,0
ORD-104230,SUP-001,Northeast,Apparel,CarrierC,2024/04/04,2024-04-06,2024-04-07,442,0
ORD-100653,SUP-012,Southeast,Home Goods,CarrierB,2024-09-08,2024-09-15,2024-09-20,108,0
ORD-100148,SUP-015,Southeast,Apparel,CarrierC,01-Sep-2024,2024-09-06,2024-09-10,41,0
ORD-100708,SUP-019,Southeast,Apparel,CarrierA,03-Jun-2024,2024-06-05,2024-06-08,352,0
ORD-100369,SUP-004,Northeast,Home Goods,CarrierB,2024/06/12,2024-06-22,2024-06-22,405,0
ORD-100023,SUP-017,Southwest,Apparel,CarrierB,2024/04/20,2024-04-25,2024-04-29,492,0
ORD-103312,SUP-001,West,Office Supplies,CarrierA,2024-08-18,2024-08-28,2024-09-07,492,0
ORD-101285,SUP-006,West,Home Goods,CarrierB,18-Jul-2024,2024-07-25,2024-07-25,429,0
ORD-101957,SUP-007,Southwest,Perishables,CarrierC,2024/02/12,2024-02-14,2024-02-16,51,0
ORD-102260,SUP-014,Midwest,Electronics,CarrierA,22-Jul-2024,2024-07-25,2024-07-25,141,0
ORD-101199,SUP-017,Southeast,,CarrierC,12/18/2024,2024-12-23,2024-12-23,423,0
